"","GSM1200294","GSM1200295","GSM1200296","GSM1200297","GSM1200298","GSM1200299","GSM1200300","GSM1200301","GSM1200302","GSM1200303","GSM1200304","GSM1200305","GSM1200306","GSM1200307","GSM1200308","GSM1200309","GSM1200310","GSM1200311","GSM1200312","GSM1200313"
"LTBP3",8.334903257,7.862994509,8.508482062,8.690587194,8.712465312,9.069407576,9.182355015,7.931517277,9.129757923,8.864917831,8.433728645,9.348585147,8.864990013,8.834776175,8.484515526,9.124577264,8.034639916,7.956099225,7.972871681,8.527371623
"LTBR",9.167943307,8.767175776,8.702504173,8.997234916,8.776223199,9.50208085,9.138947771,9.832763073,9.441297604,8.802179888,8.582141219,8.797777885,9.400785086,9.221161719,9.248425856,8.804369849,8.732860929,8.605450239,8.702029687,8.656926189
"LTF",11.55851803,7.015985266,8.341830832,8.01701725,7.787301336,7.221415034,5.874721317,7.501534232,5.912006825,6.095677373,5.890067207,5.821028428,5.943260599,5.879864194,6.017289953,5.977673974,5.858240348,5.91492181,5.746419196,6.116988261
"LTK",6.2762987,6.4553039085,6.8806151245,6.6983145045,6.799272081,6.4559554095,6.781225814,6.071025195,6.7001424155,7.6807244055,6.636002535,7.287015444,6.5009183245,6.9656283255,6.8875871995,6.8679353435,6.305661063,6.6890817545,6.306498784,6.6102215515
"LTN1",8.7810949235,8.5044121275,8.3384335465,8.2024612755,8.4778169735,7.5844539915,7.4529227465,7.376172769,7.437818655,7.34081205,8.012495527,8.152278048,8.0206880795,7.922791673,7.262333752,8.1571774855,8.290303053,8.144204603,7.7554651195,7.845039607
"LTV1",7.051560758,6.495424377,7.020450282,6.944208403,7.216765764,6.136797722,6.561237883,6.046993076,6.396751902,6.039024371,6.961152943,6.795043841,7.091755439,7.35283875,7.12939658,7.304075162,6.483883558,7.4629548,7.113932838,6.770208004
"LUC7L",7.9463844525,7.740442707,7.7897237475,7.634493177,7.828861689,8.991835309,8.7340449465,8.37614603,8.6947376685,8.7355214255,7.757982159,8.375308974,8.181017145,8.3603895435,8.228448819,8.568537002,7.790138115,7.7510225815,7.680274661,7.651001685
"LUC7L2",9.059189535,8.969891402,8.716150639,8.543137567,8.687761531,9.078511156,8.777833944,9.004275632,8.96839123,9.01067886,8.261270795,8.612649939,7.940372449,8.347265428,8.530885806,8.544379565,8.61923376,8.222374069,8.34694817,8.017317501
"LUC7L3",10.3946250053333,9.82094102866667,10.3086419836667,10.161210281,10.626544846,8.91708543733333,8.887415003,8.46714694266667,9.126523669,8.96934341,10.1087381646667,9.496518235,9.509883121,9.688879138,9.53577184566667,9.783152935,9.10215478633333,9.98692201766667,9.99448946833333,10.0074412126667
"LUZP1",6.5271932975,6.283743674,6.455801127,6.2903017555,6.236698989,5.7621644545,6.016638183,5.7502896875,6.019313604,5.8297233885,6.613553501,6.1996581135,6.6980948665,6.601498356,7.124932459,6.698448562,6.5088462855,6.5840936205,6.4654040695,6.7889349515
"LXN",7.772126878,8.054678853,6.669409523,6.406779089,6.711100721,7.234673038,6.96310021,7.374492924,7.749689453,7.462270578,6.597706482,6.511049744,6.257453834,6.307622062,5.875614112,6.257818529,6.619154391,6.037830532,6.825588751,6.616539537
"LY6E",10.50735575,8.974303442,8.848323263,8.275899393,8.786749571,10.59771498,11.1627908,11.17058247,10.69996929,10.89327748,8.794479667,10.82873762,12.17840224,11.42880198,10.60198129,10.38634626,9.222738527,9.407145926,8.234936631,8.9510475
"LY6G5B",7.057243104,6.936280695,7.245145162,7.437606115,7.218016891,7.662334524,7.719654856,7.581978321,7.278515935,7.160457345,7.31135316,7.663919857,8.008056272,7.952819146,8.146891551,7.894369185,7.020614844,7.666569627,7.525558662,7.343178771
"LY6G5C",7.207393777,7.172535953,6.940867535,7.400004501,6.464742609,7.494001049,7.123130744,7.782981654,7.079319403,7.626133167,6.706550209,6.937718085,6.529577249,6.345100746,6.821032888,6.792793491,6.678634215,6.489587802,6.857569467,6.713887262
"LY6G6D",8.325307275,7.865259913,7.899591761,8.342332938,7.059890672,7.616551819,6.731846677,8.597700259,7.003022509,7.992966109,7.176100364,7.37684304,7.343283522,7.336252664,7.574781591,7.061424127,7.598341876,7.263972225,7.092416599,7.21140686
"LY6G6F",8.325307275,7.865259913,7.899591761,8.342332938,7.059890672,7.616551819,6.731846677,8.597700259,7.003022509,7.992966109,7.176100364,7.37684304,7.343283522,7.336252664,7.574781591,7.061424127,7.598341876,7.263972225,7.092416599,7.21140686
"LY75",9.619449139,9.993724115,10.58981203,10.26174339,10.6220447,10.65560236,9.890114204,10.36595942,10.15599819,10.46954707,10.12171525,9.651882527,9.406360474,9.75650825,10.1500036,9.413082343,10.22078369,9.997749158,9.408284979,10.0962676
"LY9",8.17995522066667,8.54729576266667,9.226799422,8.86511095533333,9.04491034766667,8.82193208433333,9.341397669,8.014356854,8.729526587,9.836248042,8.368183484,9.56782630166667,8.43603687333333,8.800686759,8.38190887833333,8.99317091366667,9.047365999,8.61547375,8.38038425366667,8.36702727566667
"LY96",10.86718092,10.34796626,10.09342649,10.06475025,9.957598781,10.56933638,10.47675006,11.08848577,10.73353731,10.29326571,10.12782128,9.690920714,11.0458523,10.53042576,10.36072252,10.22701985,10.44357594,10.17613419,10.4302472,10.09834877
"LYAR",9.724493951,9.701715847,9.790533481,9.453796376,9.647544124,8.714236524,8.873070777,8.796038713,8.644427673,9.152144152,8.911610095,9.212406635,8.99115665,9.034696072,9.36415351,9.076354202,9.368675496,9.318923586,8.780867212,8.88862585
"LYL1",10.70774942,10.22599801,9.858873509,9.832863632,9.75446505,10.12305643,9.988417797,10.70329495,10.28400053,10.28346371,9.528088846,10.21746264,10.12365066,10.00216781,9.772626419,9.81034765,9.780877853,9.359229935,9.72960388,9.426938219
"LYNX1",5.542907005,5.583294724,5.619573743,5.780526247,6.16938559,5.274888672,5.46179891,4.881724039,5.108239799,4.97924571,6.408176317,5.059487811,5.268588963,5.229709964,5.05938509,5.129268665,6.07052965,6.61119668,6.125192038,6.296780647
"LYPLAL1",8.9055898125,8.926843663,8.6339512415,9.064179186,8.629765073,8.5574790815,7.99867209,8.8054282505,8.841733926,8.7357140565,8.224626621,8.091937926,7.2061923955,7.43366347,7.9982088345,7.3527742205,8.3118970315,7.45193278,8.050911321,8.1874763075
"LYRM2",8.38127707,8.2935384605,8.5997276925,8.4890601195,8.5569192455,7.8434176315,7.6113845915,7.714510071,7.734701912,7.735180849,8.395896229,7.6779630155,7.382209106,7.6058216475,7.547923988,7.681725612,8.4930474805,8.141260969,8.248372533,8.3656457475
"LYRM7",7.416538972,7.67663602266667,7.80841355366667,7.73919684466667,7.88612961966667,7.43725577,6.99833585633333,6.97943684666667,7.21026737733333,7.38828257766667,7.415010346,7.54959309733333,6.37927661,6.65248800966667,6.75041394233333,6.77280036166667,7.79039785266667,7.019208333,7.22803204933333,7.458369874
"LYSET",8.64538835,9.033981065,8.882979755,8.532602589,8.772888083,9.219232111,9.116602925,9.476609865,9.222191176,9.17689336,8.162029345,8.165186782,7.79656622,7.909569596,7.875039697,7.622043723,8.658776554,7.796899573,8.156668579,8.097730414
"LYSMD2",11.13170113,11.18367142,10.67948647,10.36825601,10.76372227,11.01035843,11.06143796,11.37741732,11.19868079,11.22717385,10.26655035,10.55796564,10.65035557,10.61991925,10.26155268,10.34939616,10.94858366,10.61578914,10.2778553,10.32276578
"LYSMD3",9.27860018,9.410126366,8.28057578,8.235824765,8.306602325,9.112089645,8.543595696,9.150691621,9.467030092,9.490196014,8.396996612,8.456364345,7.848965153,8.326278307,8.353897334,8.319980219,8.329424539,8.608672143,8.177049268,8.187234899
"LYST",9.28424363425,9.2183532445,8.437973777,8.456138408,8.5118759235,8.27376888775,8.364163106,8.679842827,8.70112519675,8.26148654825,8.2631658525,8.86863172875,8.42422147725,8.6060094135,8.4840007525,8.31210156525,8.45129834225,8.18677696575,8.2162736735,8.29057258375
"LYZ",13.53671811,14.24038171,13.86199055,13.18181135,12.93086177,11.49394015,10.79767744,14.35215776,11.54675931,13.75870339,13.55430064,14.11738871,10.91445731,13.26752674,12.21611513,11.07070179,13.99226605,13.28716899,14.27473236,13.51156029
"LZTFL1",6.59848811,7.182381192,6.685158786,6.440717192,6.51697897,7.445018196,7.46242693,7.105471327,7.418713745,7.472751167,6.865206655,7.022814783,6.441824022,6.891885138,6.924507095,6.885794179,7.322762325,6.770154514,6.938679604,6.869623109
"LZTS1",4.726167099,5.029102738,5.191496712,5.116531825,4.657983254,4.599510721,4.271929549,4.373563366,4.66150703,4.365836741,5.157866748,4.736438564,4.648804769,4.566445496,4.677714289,4.759144447,5.126788756,4.988798085,5.409958269,5.477108956
"LZTS3",6.264137837,6.363099378,6.42879994,6.74160476,6.608200475,6.275834248,6.306721313,5.986494488,6.191242189,6.354568963,6.977944978,6.588646279,7.022840194,6.496710744,6.356261127,6.66889074,6.245387424,6.892342381,7.075833047,7.07038931
"MACF1",8.33899764466667,8.07111011966667,8.36735429433333,8.22794826266667,8.59440367133333,8.023564905,8.12512469466667,7.48450918,8.010217577,8.17966636433333,7.884613787,8.504621057,8.088337279,8.08515826533333,7.882487816,7.883507988,7.697742101,7.874575239,7.91117532533333,7.710170737
"MACIR",7.143869905,7.391875148,6.737291357,7.024147454,6.608189772,6.953176913,6.944696931,7.801521625,7.428454663,7.508256048,6.914964864,6.681369417,6.968390481,6.694392175,7.041834316,6.880039555,6.543294863,6.885231991,6.347876372,6.68123933
"MACO1",7.512021422,7.677416051,7.502374237,7.375347469,7.392623164,7.809461571,7.81242677,7.934389316,8.071773913,8.303283742,7.2960958,7.345362697,6.987591374,7.457699888,6.922683981,7.227126415,7.470404473,7.435290722,7.34016926,7.083585911
"MACROD2",8.2197725875,6.619664379,7.802261503,5.74151284,6.2370162375,6.37690825,6.5395690195,5.8741750805,6.48050984,6.62340201,6.998869396,8.0756341235,6.118580091,6.676177617,6.419086516,8.2375438085,8.258573548,6.7673818905,7.4808904775,6.9526264155
"MACROH2A1",10.2269989385,9.6766606305,9.8902793485,10.263869945,10.022805279,8.70055921,8.781792475,9.0351016355,8.822273479,8.384667619,10.0254672755,9.8053017685,10.529461785,9.959094241,10.079034966,10.00500464,9.7639012705,10.146071418,10.141630243,9.9557344705
"MAD1L1",9.093824897,8.400145811,9.162121318,9.263591301,9.414108835,8.947558341,9.601164398,9.677131338,9.118552469,10.04128997,8.988450691,10.04762638,9.647493748,9.189212377,9.451204702,9.216327119,8.961407401,8.663239175,8.451649495,9.040159846
"MAD2L1",6.459187291,7.4119867895,7.2318305735,6.9273054555,7.050734353,7.0479662435,7.587563321,7.2132328545,7.5118847365,7.426935621,6.849260531,6.9070290885,6.588028193,6.55376399,6.1980507985,6.5522541735,7.383720928,7.170511198,6.797418368,7.041819804
"MAEA",10.54833748,10.31624723,9.937288935,9.670866168,10.0383708,10.46046274,10.51390125,10.39938394,10.68798337,10.75698701,9.599482433,10.28402124,10.13535863,10.18958465,9.80061207,10.01337156,9.719342154,9.888656064,9.501340424,9.600842866
"MAF",6.734970399,7.010488243,7.4273131305,7.16952184725,7.725973703,7.571496661,7.777994112,6.72757959825,7.513125973,8.06600634125,6.9869596575,7.950621671,7.44884322825,7.128325346,6.92577353225,7.12855201975,6.903075096,6.9028896235,6.3594121195,6.869831112
"MAF1",9.442892242,9.409125271,9.550250623,9.612391666,9.479774834,10.16994959,10.23442645,10.30411306,10.07175252,10.18616794,9.488862864,10.63354731,10.54144599,10.60240612,10.51117089,10.60914837,9.437975501,9.287457044,9.39503322,9.543466582
"MAFB",12.26983182,11.432358205,11.382885335,11.32097476,11.00734456,11.002819015,11.71604416,11.9105606,11.479430205,11.22463389,11.41824675,11.285310495,12.080978035,11.992810705,10.877338185,11.142597375,11.714565085,12.05310324,12.11590758,11.415192905
"MAFF",7.5807438725,7.3956679915,8.7601269565,9.024955825,8.5931117295,8.486945445,8.255921026,7.4115417515,7.39844391,7.4860422645,8.870313776,8.3110208005,9.360094647,9.1118137245,8.6978545345,9.1559217455,8.2678880215,9.084960344,9.6660465125,8.8031904695
"MAFG",9.464114544,8.766961193,8.984364834,9.252200252,8.79770714,8.344474509,8.390589472,8.907357098,8.418532275,7.915951644,8.688664906,8.348697645,9.045171781,8.796881958,8.870161816,8.388107468,8.317453481,8.954577311,9.108232966,8.689809985
"MAFIP",8.19259713025,8.010140073,7.900358991,8.1223872395,7.72452924375,8.3376879385,7.998093507,8.29749320025,7.68310261825,9.3032040485,8.01644678125,8.812628753,8.2704175015,7.2171200515,7.31556911625,8.066913849,8.05019512925,6.56980523775,7.55640950775,8.07266240925
"MAGED4",6.541425287,5.7232884345,6.1964002205,6.010653904,7.1601579815,5.8787922415,6.0887336845,5.629832254,6.543275232,6.0797457945,6.3092653065,6.3895646675,5.679044392,5.812916983,5.922926594,6.112057328,6.055093911,5.9298953865,6.2676220125,6.2688959305
"MAGED4B",6.541425287,5.7232884345,6.1964002205,6.010653904,7.1601579815,5.8787922415,6.0887336845,5.629832254,6.543275232,6.0797457945,6.3092653065,6.3895646675,5.679044392,5.812916983,5.922926594,6.112057328,6.055093911,5.9298953865,6.2676220125,6.2688959305
"MAGEE1",6.939185454,7.342571718,8.040382581,7.784189362,7.958096033,8.00885458,7.867039247,7.14959932,7.857624707,8.135845655,8.028497675,7.617760794,7.127966703,7.527123639,7.067953783,7.681203203,7.78631578,7.822184894,7.47111569,7.845239915
"MAGI2-AS3",6.690285059,6.650930573,5.184900326,5.779679224,6.339740721,5.357203832,5.630650557,5.632353049,5.271133325,5.506188162,5.910498859,5.433254194,5.444853777,5.711884395,6.155722065,5.402732266,5.43872334,5.515500363,5.327278343,6.117028826
"MAGIX",4.910378643,4.859053704,4.796479027,5.11547718,4.93058933,4.132221965,4.358685055,4.950751817,4.629730359,4.745200618,5.049045451,4.138237876,4.601673216,4.640038271,4.452791099,4.028478015,4.935546083,5.522430216,5.31684473,4.86888518
"MAGOH",7.9198582855,8.0354565855,9.56218649,9.2844371885,9.4376618325,9.6134471645,9.6153269625,9.666948684,9.628314165,9.7787352505,9.114747652,9.528435092,9.4323162855,9.468021391,9.575005557,9.5993178375,9.646547708,9.6547943375,9.524142677,8.9431667465
"MAGOHB",7.345235382,7.156283093,6.818681272,7.060498886,6.959302723,7.077025419,6.812833528,6.911561492,6.709585001,7.04364369,6.163762259,6.474542423,6.040767988,6.0979509,6.366701686,6.38935056,7.348028602,6.319743337,5.802158139,6.566607374
"MAGT1",7.391617688,8.084503941,7.967893631,7.870223301,7.694246416,7.348345769,7.182285209,6.868784639,7.165681937,7.192766515,7.917046441,6.92823844,7.133425912,7.238453487,7.715920652,7.234623241,8.075069851,7.965676404,7.753396951,7.770530341
"MAL",9.585141323,8.685372502,9.92105955,9.564306722,10.58432416,8.850546539,10.26878987,7.529180193,9.956677187,9.090843108,9.426907156,9.617338554,9.117750426,8.642708614,7.580901806,8.758547393,9.219811091,8.45730375,9.321278608,9.457290546
"MALAT1",11.939891388,11.714559365,12.08125642825,11.904352261125,12.036205179125,10.77727623825,11.375244807,10.59975706175,10.88096245,10.73858094425,11.92270166975,12.11731540075,12.222517175625,12.1841937975,11.363663814375,12.47646943825,12.057409524125,12.2034291765,12.029663005875,11.74149043575
"MAML1",10.08712318,10.06846353,9.804400564,9.725815107,9.686481096,10.10470011,10.05961974,10.040789,10.23362218,10.2529935,9.181220965,9.44790575,8.98217204,9.312874861,9.380091933,9.118628453,9.332874546,9.19549566,8.963128773,9.087701768
"MAML2",9.627531581,9.13851907,9.521118609,9.647669389,9.919313753,8.532949056,8.47534948,8.078440176,9.000327352,8.656632571,9.366730638,8.958460483,8.699091818,8.532774906,8.163264646,8.591005879,9.446008443,9.168271678,9.282512818,9.336035328
"MAML3",8.385361102,8.647352493,8.481619668,9.017215013,8.633863962,8.243620046,7.961655473,8.867602519,8.418762058,7.881563084,8.181305316,7.858187939,7.990410027,7.619596991,8.690005348,7.308294223,8.044010629,7.964030739,8.451491978,8.01960632
"MAN1A1",6.660075261,7.102572696,6.776687715,6.848578528,6.633959001,8.630968595,8.508024886,8.684362607,8.678472686,8.447928118,7.094969068,7.622740874,7.541986247,8.248022088,8.589833286,8.207461533,7.499964642,7.436429498,7.05961943,7.002786909
"MAN1A2",6.5390068075,6.5606822285,6.7184740395,6.516266644,6.4583366885,6.4071532565,6.3297111525,6.2114087315,6.4033096305,6.1414256255,5.9788035405,6.367052244,6.235296611,6.481016808,5.978744201,6.578130137,6.196207211,6.2873845075,6.4422749635,6.0065809415
"MAN2C1",9.201430953,9.434441372,9.171994032,9.562120678,9.302360598,9.200828626,9.353217614,9.331294413,9.147967535,9.050425357,8.832152387,9.295158424,9.607774353,9.39975238,10.35297091,9.625427337,9.07746616,9.080644933,9.114143801,8.955074022
"MANEA",7.261875441,7.574574134,6.2375509915,6.1457357025,6.0878991015,7.4818044915,6.915520706,7.1467979005,7.6059508835,7.3539968555,5.4851818035,5.7416821425,5.233088294,5.5703930695,5.3656549705,5.454668146,6.232033099,5.712696589,5.183061485,5.439267927
"MANF",9.93204376,10.12170837,9.747296424,9.372671951,9.484509523,9.808621696,9.978421529,9.761435166,9.786335071,9.934208099,9.155040017,9.204712127,8.980159177,9.178853261,9.242818548,9.220254465,9.320282285,9.099147674,8.710840453,9.160491059
"MANSC1",5.262398035,5.448087045,5.111494803,5.37930359,5.204917829,5.465650361,5.033999369,6.097113657,6.047888085,5.277480368,4.851138284,4.731649414,4.842832953,4.768591717,4.781278257,4.734629115,5.688144093,5.210402256,5.421379487,5.092223902
"MAOB",6.316754624,6.902678896,6.276755874,6.665061321,6.187232856,6.449866957,6.286032839,7.703956491,6.419481983,6.650781446,6.704979856,6.406685966,6.43144549,6.329006056,6.452874586,6.356609239,6.506382208,6.477452338,6.530909574,6.755769796
"MAP1LC3B",9.8708681645,10.36759453,10.515480235,10.4552845085,10.160101544,11.049104445,11.01185213,11.037743365,10.81280899,11.08152247,10.761235535,10.93717132,11.38964618,11.36706601,11.10797934,11.488159055,10.775834375,10.793769985,10.969727385,10.807592165
"MAP1LC3C",5.330944621,5.095292383,5.02576428,5.436870487,5.053446827,4.974152355,4.750896985,4.408040865,4.867019479,4.763553603,5.554210877,4.575563751,4.720647189,4.951881457,4.808063944,4.851946754,5.323279095,5.454763231,5.409808495,5.599439762
"MAP2",4.612638124,4.096084402,4.202340716,4.330608205,4.575967901,4.012289408,3.841902527,4.265524197,4.377568161,4.287270004,4.305306211,5.227052976,3.836809214,3.887877803,4.540488989,4.238026473,4.119939049,3.840528873,4.069670158,4.562236127
"MAP2K4",8.752295219,8.696783464,8.481335354,8.448360655,8.679463544,8.776422312,8.552817886,8.81709511,8.845088548,8.776916182,7.76704115,8.442317854,8.066018092,8.340277688,8.1559723,8.12753827,8.31315444,7.726651171,8.1420244,7.953574592
"MAP2K5",8.239076869,7.457754605,6.969759673,7.306394074,7.669642636,5.884084152,6.286744524,5.909602375,6.429084713,5.918680466,6.307447891,5.965645687,6.044474793,5.952826344,6.267351423,5.703457073,6.947742599,5.486733013,5.771281129,6.136051726
"MAP2K6",6.181233424,5.968234515,6.464282657,5.79187268,6.638779235,4.567675419,4.97114715,4.626978825,4.697015863,4.997762224,5.666995544,4.835719512,4.38737913,4.60635707,4.833871561,4.562326114,5.235489992,5.097263783,5.403947732,5.415413729
